user_id,rank,item_id,hit
124,10,174,0
125,1,50,0
125,2,100,0
125,3,181,0
125,4,258,0
125,5,286,0
125,6,294,0
125,7,1,0
125,8,288,0
125,9,121,0
125,10,174,0
126,1,50,0
126,2,100,0
126,3,181,0
126,4,258,1
126,5,286,0
126,6,294,0
126,7,1,0
126,8,288,0
126,9,121,0
126,10,174,0
127,1,50,0
127,2,100,0
127,3,181,0
127,4,258,0
127,5,286,0
127,6,294,1
127,7,1,0
127,8,288,0
127,9,121,0
127,10,174,0
128,1,50,0
128,2,100,0
128,3,181,0
128,4,258,0
128,5,286,0
128,6,294,0
128,7,1,0
128,8,288,0
128,9,121,0
128,10,174,0
129,1,50,0
129,2,100,0
129,3,181,0
129,4,258,0
129,5,286,0
129,6,294,0
129,7,1,0
129,8,288,0
129,9,121,0
129,10,174,0
130,1,50,0
130,2,100,0
130,3,181,0
130,4,258,0
130,5,286,0
130,6,294,0
130,7,1,0
130,8,288,0
130,9,121,0
130,10,174,0
131,1,50,0
131,2,100,1
131,3,181,0
131,4,258,0
131,5,286,0
131,6,294,0
131,7,1,1
131,8,288,0
131,9,121,0
131,10,174,0
132,1,50,0
132,2,100,0
132,3,181,0
132,4,258,0
132,5,286,0
132,6,294,0
132,7,1,0
132,8,288,0
132,9,121,0
132,10,174,0
133,1,50,0
133,2,100,0
133,3,181,0
133,4,258,1
133,5,286,0
133,6,294,0
133,7,1,0
133,8,288,0
133,9,121,0
133,10,174,0
134,1,50,0
134,2,100,0
134,3,181,0
134,4,258,1
134,5,286,0
134,6,294,0
134,7,1,0
134,8,288,0
134,9,121,0
134,10,174,0
135,1,50,0
135,2,100,0
135,3,181,0
135,4,258,0
135,5,286,0
135,6,294,1
135,7,1,0
135,8,288,0
135,9,121,0
135,10,174,0
136,1,50,0
136,2,100,0
136,3,181,0
136,4,258,0
136,5,286,0
136,6,294,0
136,7,1,0
136,8,288,0
136,9,121,0
136,10,174,0
137,1,50,1
137,2,100,0
137,3,181,0
137,4,258,0
137,5,286,0
137,6,294,0
137,7,1,0
137,8,288,0
137,9,121,0
137,10,174,0
138,1,50,0
138,2,100,0
138,3,181,0
138,4,258,0
138,5,286,0
138,6,294,0
138,7,1,0
138,8,288,0
138,9,121,1
138,10,174,0
139,1,50,0
139,2,100,0
139,3,181,0
139,4,258,0
139,5,286,1
139,6,294,0
139,7,1,0
139,8,288,0
139,9,121,0
139,10,174,0
140,1,50,0
140,2,100,0
140,3,181,0
140,4,258,0
140,5,286,0
140,6,294,0
140,7,1,0
140,8,288,0
140,9,121,0
140,10,174,0
141,1,50,0
141,2,100,0
141,3,181,0
141,4,258,1
141,5,286,0
141,6,294,0
141,7,1,0
141,8,288,0
141,9,121,0
141,10,174,0
142,1,50,0
142,2,100,0
142,3,181,1
142,4,258,0
142,5,286,0
142,6,294,0
142,7,1,0
142,8,288,0
142,9,121,0
142,10,174,0
143,1,50,0
143,2,100,0
143,3,181,0
143,4,258,0
143,5,286,0
143,6,294,0
143,7,1,0
143,8,288,0
143,9,121,0
143,10,174,0
144,1,50,0
144,2,100,0
144,3,181,0
144,4,258,0
144,5,286,0
144,6,294,0
144,7,1,0
144,8,288,0
144,9,121,0
144,10,174,0
145,1,50,0
145,2,100,0
145,3,181,0
145,4,258,0
145,5,286,0
145,6,294,0
145,7,1,0
145,8,288,0
145,9,121,0
145,10,174,0
146,1,50,0
146,2,100,0
146,3,181,0
146,4,258,0
146,5,286,0
146,6,294,0
146,7,1,0
146,8,288,0
146,9,121,0
146,10,174,0
147,1,50,0
147,2,100,0
147,3,181,0
147,4,258,1
147,5,286,0
147,6,294,0
147,7,1,0
147,8,288,0
147,9,121,0
147,10,174,0
148,1,50,0
148,2,100,0
148,3,181,0
148,4,258,0
148,5,286,0
148,6,294,0
148,7,1,1
148,8,288,0
148,9,121,0
148,10,174,0
149,1,50,0
149,2,100,0
149,3,181,0
149,4,258,0
149,5,286,0
149,6,294,0
149,7,1,0
149,8,288,0
149,9,121,0
149,10,174,0
150,1,50,0
150,2,100,0
150,3,181,1
150,4,258,0
150,5,286,0
150,6,294,0
150,7,1,1
150,8,288,0
150,9,121,0
150,10,174,0
151,1,50,0
151,2,100,0
151,3,181,0
151,4,258,0
151,5,286,0
151,6,294,0
151,7,1,0
151,8,288,0
151,9,121,0
151,10,174,0
152,1,50,0
152,2,100,0
152,3,181,0
152,4,258,0
152,5,286,0
152,6,294,0
152,7,1,0
152,8,288,0
152,9,121,0
152,10,174,0
153,1,50,0
153,2,100,0
153,3,181,0
153,4,258,0
153,5,286,0
153,6,294,0
153,7,1,0
153,8,288,0
153,9,121,0
153,10,174,0
154,1,50,0
154,2,100,0
154,3,181,0
154,4,258,0
154,5,286,1
154,6,294,0
154,7,1,0
154,8,288,0
154,9,121,0
154,10,174,0
155,1,50,0
155,2,100,0
155,3,181,0
155,4,258,0
155,5,286,1
155,6,294,0
155,7,1,0
155,8,288,0
155,9,121,0
155,10,174,0
156,1,50,0
156,2,100,0
156,3,181,0
156,4,258,0
156,5,286,0
156,6,294,0
156,7,1,0
156,8,288,0
156,9,121,0
156,10,174,0
157,1,50,0
157,2,100,0
157,3,181,0
157,4,258,0
157,5,286,0
157,6,294,0
157,7,1,0
157,8,288,0
157,9,121,0
157,10,174,0
158,1,50,0
158,2,100,0
158,3,181,0
158,4,258,0
158,5,286,0
158,6,294,0
158,7,1,0
158,8,288,0
158,9,121,0
158,10,174,0
159,1,50,0
159,2,100,0
159,3,181,0
159,4,258,0
159,5,286,0
159,6,294,0
159,7,1,0
159,8,288,0
159,9,121,0
159,10,174,0
160,1,50,0
160,2,100,0
160,3,181,0
160,4,258,0
160,5,286,0
160,6,294,0
160,7,1,0
160,8,288,0
160,9,121,0
160,10,174,1
161,1,50,0
161,2,100,0
161,3,181,0
161,4,258,0
161,5,286,0
161,6,294,0
161,7,1,0
161,8,288,0
161,9,121,0
161,10,174,0
162,1,50,0
162,2,100,0
162,3,181,1
162,4,258,0
162,5,286,0
162,6,294,0
162,7,1,0
162,8,288,0
162,9,121,1
162,10,174,0
163,1,50,0
163,2,100,0
163,3,181,0
163,4,258,0
163,5,286,0
163,6,294,0
163,7,1,0
163,8,288,0
163,9,121,0
163,10,174,0
164,1,50,0
164,2,100,0
164,3,181,0
164,4,258,0
164,5,286,0
164,6,294,0
164,7,1,0
164,8,288,0
164,9,121,0
164,10,174,0
165,1,50,0
165,2,100,0
165,3,181,1
165,4,258,1
165,5,286,0
165,6,294,0
165,7,1,0
165,8,288,0
165,9,121,0
165,10,174,0
166,1,50,0
166,2,100,0
166,3,181,0
166,4,258,1
166,5,286,0
166,6,294,0
166,7,1,0
166,8,288,0
166,9,121,0
166,10,174,0
167,1,50,0
167,2,100,0
167,3,181,0
167,4,258,0
167,5,286,0
167,6,294,0
167,7,1,0
167,8,288,0
167,9,121,0
167,10,174,0
168,1,50,0
168,2,100,0
168,3,181,0
168,4,258,0
168,5,286,0
168,6,294,0
168,7,1,0
168,8,288,0
168,9,121,0
168,10,174,0
169,1,50,0
169,2,100,0
169,3,181,1
169,4,258,0
169,5,286,0
169,6,294,0
169,7,1,0
169,8,288,0
169,9,121,0
169,10,174,1
170,1,50,0
170,2,100,0
170,3,181,0
170,4,258,0
170,5,286,0
170,6,294,0
170,7,1,0
170,8,288,0
170,9,121,0
170,10,174,0
171,1,50,0
171,2,100,0
171,3,181,0
171,4,258,0
171,5,286,0
171,6,294,0
171,7,1,0
171,8,288,0
171,9,121,0
171,10,174,0
172,1,50,0
172,2,100,0
172,3,181,0
172,4,258,0
172,5,286,0
172,6,294,0
172,7,1,0
172,8,288,0
172,9,121,0
172,10,174,0
173,1,50,0
173,2,100,0
173,3,181,0
173,4,258,0
173,5,286,1
173,6,294,1
173,7,1,0
173,8,288,0
173,9,121,0
173,10,174,0
174,1,50,0
174,2,100,0
174,3,181,0
174,4,258,0
174,5,286,0
174,6,294,0
174,7,1,0
174,8,288,0
174,9,121,0
174,10,174,0
175,1,50,0
175,2,100,0
175,3,181,0
175,4,258,0
175,5,286,0
175,6,294,0
