user_id,rank,item_id,hit
55,10,565,0
56,1,1607,0
56,2,313,0
56,3,12,0
56,4,302,0
56,5,526,0
56,6,187,0
56,7,127,0
56,8,1472,0
56,9,357,0
56,10,257,0
57,1,1654,0
57,2,498,0
57,3,1235,0
57,4,28,1
57,5,133,0
57,6,520,0
57,7,511,0
57,8,490,0
57,9,1201,0
57,10,530,0
58,1,509,0
58,2,1625,0
58,3,1414,0
58,4,251,0
58,5,268,1
58,6,9,1
58,7,1661,0
58,8,303,0
58,9,428,0
58,10,518,0
59,1,1433,0
59,2,1671,0
59,3,272,0
59,4,223,0
59,5,192,0
59,6,124,0
59,7,302,0
59,8,1144,0
59,9,150,0
59,10,693,0
60,1,1236,0
60,2,1433,0
60,3,1671,0
60,4,1191,0
60,5,1344,0
60,6,1592,0
60,7,1372,0
60,8,1537,0
60,9,1320,0
60,10,1325,0
61,1,1544,0
61,2,1674,0
61,3,1454,0
61,4,1186,0
61,5,422,0
61,6,1332,0
61,7,1177,0
61,8,136,0
61,9,1600,0
61,10,643,0
62,1,478,0
62,2,293,0
62,3,515,0
62,4,187,0
62,5,205,0
62,6,223,0
62,7,12,1
62,8,480,0
62,9,200,0
62,10,203,0
63,1,1122,0
63,2,1316,0
63,3,1193,0
63,4,1639,0
63,5,175,0
63,6,1024,0
63,7,1125,0
63,8,694,0
63,9,372,0
63,10,499,0
64,1,491,0
64,2,246,0
64,3,1142,0
64,4,205,0
64,5,268,0
64,6,648,0
64,7,526,0
64,8,613,0
64,9,176,1
64,10,614,0
65,1,1234,0
65,2,1156,0
65,3,1358,0
65,4,344,0
65,5,1639,0
65,6,1503,0
65,7,492,0
65,8,1292,0
65,9,303,0
65,10,99,0
66,1,1175,0
66,2,1429,0
66,3,1433,0
66,4,1235,0
66,5,1304,0
66,6,1621,0
66,7,1452,0
66,8,1458,0
66,9,1463,0
66,10,1459,0
67,1,1122,0
67,2,1497,0
67,3,1659,0
67,4,1660,0
67,5,132,0
67,6,50,0
67,7,199,0
67,8,657,0
67,9,520,0
67,10,194,0
68,1,1201,0
68,2,1235,0
68,3,1236,0
68,4,1293,0
68,5,1430,0
68,6,1432,0
68,7,1588,0
68,8,1590,0
68,9,1599,0
68,10,1617,0
69,1,1064,0
69,2,1671,0
69,3,1614,0
69,4,1663,0
69,5,1665,0
69,6,1666,0
69,7,1669,0
69,8,1463,0
69,9,1452,0
69,10,1458,0
70,1,1618,0
70,2,50,1
70,3,205,0
70,4,127,0
70,5,199,0
70,6,705,0
70,7,318,0
70,8,498,0
70,9,187,0
70,10,194,0
71,1,1472,0
71,2,1606,0
71,3,635,0
71,4,261,0
71,5,1256,0
71,6,1655,0
71,7,1440,0
71,8,1657,0
71,9,1250,0
71,10,1036,0
72,1,1414,0
72,2,1654,0
72,3,1358,0
72,4,1272,0
72,5,1347,0
72,6,531,0
72,7,221,0
72,8,657,0
72,9,242,0
72,10,482,0
73,1,1397,0
73,2,1520,0
73,3,1122,0
73,4,1523,0
73,5,1454,0
73,6,641,0
73,7,490,0
73,8,589,0
73,9,506,0
73,10,513,0
74,1,1536,0
74,2,1542,0
74,3,1121,0
74,4,1235,0
74,5,1625,0
74,6,1418,0
74,7,1397,0
74,8,1064,0
74,9,496,0
74,10,787,0
75,1,1122,0
75,2,1663,0
75,3,1665,0
75,4,1666,0
75,5,1669,0
75,6,1671,0
75,7,200,0
75,8,1639,0
75,9,1201,0
75,10,1654,0
76,1,1452,0
76,2,1458,0
76,3,1186,0
76,4,1463,0
76,5,1272,0
76,6,1064,0
76,7,1397,0
76,8,1661,0
76,9,1358,0
76,10,165,0
77,1,1293,0
77,2,1625,0
77,3,374,0
77,4,1247,0
77,5,1122,0
77,6,1266,0
77,7,1081,0
77,8,1661,0
77,9,1080,0
77,10,1397,0
78,1,174,0
78,2,303,0
78,3,490,0
78,4,496,0
78,5,504,0
78,6,750,0
78,7,766,0
78,8,791,0
78,9,806,0
78,10,814,0
79,1,957,0
79,2,1122,0
79,3,1306,0
79,4,1546,0
79,5,1548,0
79,6,1557,0
79,7,1559,0
79,8,1561,0
79,9,1562,0
79,10,1563,0
80,1,85,0
80,2,680,0
80,3,846,0
80,4,888,0
80,5,905,0
80,6,1304,0
80,7,1542,0
80,8,1604,0
80,9,955,0
80,10,43,0
81,1,1639,0
81,2,1550,0
81,3,1630,0
81,4,1632,0
81,5,1633,0
81,6,1635,0
81,7,1636,0
81,8,1637,0
81,9,1638,0
81,10,1640,0
82,1,525,0
82,2,604,0
82,3,303,0
82,4,709,0
82,5,136,0
82,6,316,0
82,7,166,0
82,8,153,0
82,9,509,0
82,10,896,0
83,1,1593,0
83,2,239,0
83,3,1064,0
83,4,210,1
83,5,520,0
83,6,1452,0
83,7,1458,0
83,8,742,0
83,9,651,0
83,10,526,0
84,1,1236,0
84,2,1663,0
84,3,1665,0
84,4,1666,0
84,5,1669,0
84,6,1191,0
84,7,1506,0
84,8,1201,0
84,9,1024,0
84,10,1122,0
85,1,484,0
85,2,427,0
85,3,408,0
85,4,178,0
85,5,493,0
85,6,603,0
85,7,200,0
85,8,166,0
85,9,185,0
85,10,302,0
86,1,414,0
86,2,428,0
86,3,502,0
86,4,643,0
86,5,647,0
86,6,814,0
86,7,851,0
86,8,896,0
86,9,1474,0
86,10,1524,0
87,1,210,1
87,2,520,0
87,3,257,0
87,4,1450,0
87,5,69,0
87,6,95,0
87,7,173,0
87,8,205,0
87,9,71,0
87,10,1269,0
88,1,34,0
88,2,44,0
88,3,75,0
88,4,247,0
88,5,250,0
88,6,256,0
88,7,395,0
88,8,444,0
88,9,469,0
88,10,571,0
89,1,1156,0
89,2,1235,0
89,3,1236,0
89,4,1293,0
89,5,1433,0
89,6,1612,0
89,7,1625,0
89,8,1671,0
89,9,1678,0
89,10,1679,0
90,1,1064,0
90,2,1169,0
90,3,1186,0
90,4,1452,0
90,5,1458,0
90,6,1463,0
90,7,484,0
90,8,525,0
90,9,114,0
90,10,1298,0
91,1,1497,0
91,2,1659,0
91,3,1660,0
91,4,258,0
91,5,1355,0
91,6,172,1
91,7,1347,0
91,8,1602,0
91,9,1345,0
91,10,144,0
92,1,346,0
92,2,293,0
92,3,114,0
92,4,168,1
92,5,1143,0
92,6,187,0
92,7,127,0
92,8,302,0
92,9,484,0
92,10,1541,0
93,1,987,0
93,2,1278,0
93,3,205,0
93,4,1681,0
93,5,1294,0
93,6,854,0
93,7,1200,0
93,8,481,0
93,9,730,0
93,10,1354,0
94,1,1678,0
94,2,1679,0
94,3,1680,0
94,4,285,0
94,5,30,0
94,6,505,0
94,7,488,0
94,8,124,0
94,9,513,0
94,10,514,0
95,1,1625,0
95,2,1654,0
95,3,1612,0
95,4,1243,0
95,5,1613,0
95,6,169,0
95,7,172,1
95,8,12,0
95,9,1251,0
95,10,269,0
96,1,25,0
96,2,36,0
96,3,49,0
96,4,80,0
96,5,120,0
96,6,148,0
96,7,158,0
96,8,235,0
96,9,245,0
96,10,252,0
97,1,120,0
97,2,355,0
97,3,720,0
97,4,756,0
97,5,829,0
97,6,994,0
97,7,1026,0
97,8,1127,0
97,9,1295,0
97,10,1309,0
98,1,17,0
98,2,311,0
98,3,377,0
98,4,398,0
98,5,410,0
98,6,440,0
98,7,582,0
98,8,599,0
98,9,671,0
98,10,677,0
99,1,195,0
99,2,176,0
99,3,79,1
99,4,156,0
99,5,357,0
99,6,183,0
99,7,1543,0
99,8,144,0
99,9,50,1
99,10,187,0
100,1,1619,0
100,2,1201,0
100,3,1104,0
100,4,191,0
100,5,1443,0
100,6,1519,0
100,7,496,0
100,8,1550,0
100,9,645,0
100,10,318,0
101,1,1430,0
101,2,1398,0
101,3,1600,0
101,4,1125,0
101,5,1434,0
101,6,1472,0
101,7,1591,0
101,8,626,0
101,9,643,0
101,10,361,0
102,1,119,0
102,2,705,0
102,3,1593,0
102,4,520,0
102,5,178,0
102,6,1024,0
102,7,478,0
102,8,135,0
102,9,496,0
102,10,190,0
103,1,1612,0
103,2,1026,0
103,3,1392,0
103,4,964,0
103,5,1216,0
103,6,1272,0
103,7,1412,0
103,8,1323,0
103,9,1344,0
103,10,708,0
104,1,174,0
104,2,1602,0
104,3,172,0
104,4,837,0
104,5,210,0
104,6,98,0
104,7,173,0
104,8,651,0
104,9,520,0
104,10,79,0
105,1,1064,0
105,2,1449,0
105,3,1452,0
105,4,1458,0
105,5,1525,0
105,6,1541,0
105,7,1186,0
105,8,968,0
105,9,513,0
105,10,1396,0
106,1,1533,0
106,2,1604,0
106,3,1673,0
106,4,1431,0
106,5,1508,0
106,6,1335,0
106,7,1543,0
106,8,1347,0
106,9,1146,0
106,10,406,0
107,1,525,0
107,2,638,0
107,3,1602,0
107,4,647,0
107,5,1148,0
107,6,1624,0
107,7,1361,0
107,8,529,0
107,9,177,0
107,10,1514,0
108,1,1027,0
108,2,1122,0
108,3,1201,0
108,4,1293,0
108,5,1304,0
108,6,1306,0
108,7,1307,0
108,8,1308,0
108,9,1488,0
108,10,1492,0
109,1,1671,0
109,2,1431,0
109,3,1235,0
109,4,109,0
109,5,1433,0
109,6,1674,0
109,7,194,0
109,8,1,1
109,9,692,0
109,10,526,0
110,1,1671,0
110,2,1235,0
110,3,1472,0
110,4,241,0
110,5,1452,0
110,6,1458,0
110,7,750,0
110,8,1533,0
110,9,1639,0
110,10,15,0
111,1,34,0
111,2,1081,0
111,3,1519,0
111,4,1601,0
111,5,1661,0
111,6,487,0
111,7,1550,0
111,8,1656,0
111,9,1235,0
111,10,1543,0
112,1,1452,0
112,2,1458,0
112,3,1619,0
112,4,1064,0
112,5,1236,0
112,6,1604,0
112,7,1525,0
112,8,1466,0
112,9,1394,0
112,10,1361,0
113,1,1306,0
113,2,1307,0
113,3,1308,0
113,4,1476,0
113,5,1546,0
113,6,1548,0
113,7,1557,0
113,8,1559,0
113,9,1561,0
113,10,1562,0
114,1,756,0
114,2,1598,0
114,3,1677,0
114,4,1077,0
114,5,532,0
114,6,544,0
114,7,1233,0
114,8,1657,0
114,9,990,0
114,10,785,0
115,1,1122,0
115,2,1309,0
115,3,1310,0
115,4,1337,0
115,5,1652,0
115,6,1256,0
115,7,1536,0
115,8,1158,0
115,9,179,0
115,10,180,0
116,1,1467,0
116,2,182,0
116,3,64,0
116,4,176,0
116,5,589,0
116,6,1597,0
116,7,157,0
116,8,188,0
116,9,89,0
116,10,183,0
117,1,1235,0
117,2,1593,0
117,3,1125,0
117,4,1293,0
117,5,1497,0
117,6,1659,0
117,7,1660,0
117,8,1431,0
117,9,1130,0
117,10,1624,0
118,1,157,0
118,2,711,0
118,3,1127,0
118,4,1191,0
118,5,1235,0
118,6,1237,0
118,7,1243,0
118,8,1293,0
118,9,1309,0
118,10,1310,0
119,1,1122,0
119,2,1433,0
119,3,1192,0
119,4,1430,0
119,5,1125,0
119,6,957,0
119,7,509,0
119,8,165,0
119,9,1200,0
119,10,524,0
120,1,593,0
120,2,920,0
120,3,1127,0
120,4,1175,0
120,5,1201,0
120,6,1235,0
120,7,1293,0
120,8,1306,0
120,9,1307,0
120,10,1308,0
121,1,1614,0
121,2,1122,0
121,3,1472,0
121,4,1533,0
121,5,1347,0
121,6,1656,0
121,7,1681,0
121,8,705,0
121,9,511,0
121,10,651,0
122,1,987,0
122,2,1235,0
122,3,1237,0
122,4,1243,0
122,5,1259,0
122,6,1293,0
122,7,1320,0
122,8,1323,0
122,9,1325,0
122,10,1329,0
123,1,360,0
123,2,1320,0
123,3,1325,0
123,4,1329,0
123,5,1339,0
123,6,1340,0
123,7,1341,0
123,8,1342,0
123,9,1343,0
123,10,1345,0
124,1,106,0
124,2,308,0
124,3,364,0
124,4,396,0
124,5,415,0
124,6,417,0
124,7,552,0
124,8,585,0
124,9,679,0
124,10,700,0
125,1,1433,0
125,2,1432,0
125,3,1673,0
125,4,228,0
125,5,265,0
125,6,96,0
125,7,526,0
125,8,684,0
125,9,651,0
125,10,257,0
126,1,1476,0
126,2,1536,0
126,3,1542,0
126,4,1319,0
126,5,1620,0
126,6,1158,0
126,7,1624,0
126,8,893,0
126,9,1609,0
126,10,680,0
127,1,17,0
127,2,21,0
127,3,26,0
127,4,27,0
127,5,29,0
127,6,33,0
127,7,34,0
127,8,36,0
127,9,40,0
127,10,41,0
128,1,1433,0
128,2,1606,0
128,3,1122,0
128,4,165,0
128,5,486,0
128,6,251,0
128,7,526,0
128,8,923,0
128,9,515,0
128,10,211,0
129,1,1122,0
129,2,1408,0
129,3,1417,0
129,4,1528,0
129,5,1551,0
129,6,1558,0
129,7,1652,0
129,8,1663,0
129,9,1665,0
129,10,1666,0
130,1,97,0
130,2,1674,0
130,3,1533,0
130,4,1064,0
130,5,651,0
130,6,606,0
130,7,482,0
130,8,633,0
130,9,136,0
130,10,197,0
131,1,27,0
131,2,34,0
131,3,103,0
131,4,104,0
131,5,229,0
131,6,230,0
131,7,232,0
131,8,252,0
131,9,402,0
131,10,426,0
132,1,40,0
132,2,122,0
132,3,145,0
132,4,220,0
132,5,368,0
132,6,391,0
132,7,401,0
132,8,540,0
132,9,551,0
132,10,563,0
133,1,666,0
133,2,1671,0
133,3,1283,0
133,4,545,0
133,5,594,0
133,6,1269,0
133,7,1434,0
133,8,434,0
133,9,1487,0
133,10,1459,0
134,1,593,0
134,2,1318,0
134,3,1332,0
134,4,1503,0
134,5,1544,0
134,6,1551,0
134,7,1573,0
134,8,1599,0
134,9,1603,0
134,10,1616,0
135,1,1347,0
135,2,1358,0
135,3,1251,0
135,4,1452,0
135,5,1458,0
135,6,1593,0
135,7,1463,0
135,8,1367,0
135,9,1449,0
135,10,1616,0
136,1,34,0
136,2,78,0
136,3,105,0
136,4,106,0
136,5,235,0
136,6,243,0
136,7,314,0
136,8,323,0
136,9,364,0
136,10,452,0
137,1,135,0
137,2,512,0
137,3,600,0
137,4,626,0
137,5,855,0
137,6,1064,0
137,7,1122,0
137,8,1130,0
137,9,1201,0
137,10,1293,0
138,1,1520,0
138,2,1612,0
138,3,1618,0
138,4,1657,0
138,5,831,0
138,6,571,0
138,7,1256,0
138,8,759,0
138,9,1413,0
138,10,859,0
139,1,21,0
139,2,63,0
139,3,247,0
139,4,254,0
139,5,585,0
139,6,964,0
139,7,998,0
139,8,1027,0
139,9,1096,0
139,10,1130,0
140,1,400,0
140,2,621,0
140,3,643,0
140,4,730,0
140,5,957,0
140,6,970,0
140,7,1104,0
140,8,1122,0
140,9,1236,0
140,10,1260,0
141,1,1235,0
141,2,1520,0
141,3,1429,0
141,4,1433,0
141,5,1175,0
141,6,1654,0
141,7,1201,0
141,8,628,0
141,9,643,0
141,10,1422,0
142,1,1201,0
142,2,1236,0
142,3,1304,0
142,4,1621,0
142,5,1526,0
142,6,1674,0
142,7,1376,0
142,8,1125,0
142,9,1604,0
142,10,1303,0
143,1,1178,0
143,2,1271,0
143,3,1309,0
143,4,1310,0
143,5,1413,0
143,6,1414,0
143,7,1515,0
143,8,1603,0
143,9,1614,0
143,10,1675,0
144,1,1236,0
144,2,520,0
144,3,496,0
144,4,132,0
144,5,28,0
144,6,427,0
144,7,199,0
144,8,429,0
144,9,498,0
144,10,205,0
145,1,144,0
145,2,520,0
145,3,153,0
145,4,194,0
145,5,435,0
145,6,187,0
145,7,527,0
145,8,95,0
145,9,205,0
145,10,523,0
146,1,1253,0
146,2,1304,0
146,3,1354,0
146,4,1619,0
146,5,1621,0
146,6,1661,0
146,7,1674,0
146,8,1210,0
146,9,1317,0
146,10,1412,0
147,1,3,0
147,2,24,0
147,3,34,0
147,4,37,0
147,5,49,0
147,6,51,0
147,7,63,0
147,8,102,0
147,9,104,0
147,10,110,0
148,1,1234,0
148,2,1259,0
148,3,1309,0
148,4,1310,0
148,5,1320,0
148,6,1325,0
148,7,1329,0
148,8,1339,0
148,9,1340,0
148,10,1341,0
149,1,1122,0
149,2,1452,0
149,3,1458,0
149,4,1064,0
149,5,1673,0
149,6,1408,0
149,7,1626,0
149,8,1397,0
149,9,1463,0
149,10,1507,0
150,1,1588,0
150,2,1590,0
150,3,1406,0
150,4,1600,0
150,5,1483,0
150,6,1293,0
150,7,186,0
150,8,1141,0
150,9,205,0
150,10,526,0
151,1,1236,0
151,2,1293,0
151,3,207,0
151,4,936,0
151,5,1194,0
151,6,1007,0
151,7,311,0
151,8,694,0
151,9,1344,0
151,10,1533,0
152,1,1156,0
152,2,1236,0
152,3,1309,0
152,4,1310,0
152,5,1432,0
152,6,1617,0
152,7,1614,0
152,8,1604,0
152,9,392,0
152,10,1431,0
153,1,335,0
153,2,543,0
153,3,558,0
153,4,643,0
153,5,902,0
153,6,957,0
153,7,964,0
153,8,970,0
153,9,1043,0
153,10,1058,0
154,1,1618,0
154,2,600,0
154,3,671,0
154,4,1122,0
154,5,1187,0
154,6,1533,0
154,7,1545,0
154,8,1406,0
154,9,450,0
154,10,589,0
155,1,92,0
155,2,400,0
155,3,480,0
155,4,483,0
155,5,513,0
155,6,638,0
155,7,921,0
155,8,1130,0
155,9,1524,0
155,10,1525,0
156,1,1502,0
156,2,1673,0
156,3,1472,0
156,4,104,0
156,5,1593,0
156,6,571,0
156,7,1092,0
156,8,1536,0
156,9,1626,0
156,10,1541,0
157,1,1064,0
157,2,1175,0
157,3,1306,0
157,4,1429,0
157,5,1433,0
157,6,1533,0
157,7,1536,0
157,8,1546,0
157,9,1548,0
157,10,1556,0
158,1,478,0
158,2,923,0
158,3,474,0
158,4,480,0
158,5,498,0
158,6,488,0
158,7,499,0
158,8,1201,0
158,9,427,0
158,10,603,0
159,1,1064,0
159,2,1463,0
159,3,1629,0
159,4,611,0
159,5,1235,0
159,6,1597,0
159,7,641,0
159,8,1452,0
159,9,1458,0
159,10,1485,0
160,1,1433,0
160,2,1671,0
160,3,1191,0
160,4,1612,0
160,5,1618,0
160,6,1187,0
160,7,346,0
160,8,1608,0
160,9,656,0
160,10,180,0
161,1,1235,0
161,2,1293,0
161,3,1477,0
161,4,1613,0
161,5,1625,0
161,6,1662,0
161,7,1667,0
161,8,1668,0
161,9,1670,0
161,10,1237,0
162,1,1654,0
162,2,1234,0
162,3,1483,0
162,4,1431,0
162,5,1639,0
162,6,993,0
162,7,1527,0
162,8,1396,0
162,9,1304,0
162,10,1621,0
163,1,1049,0
163,2,1656,0
163,3,1148,0
163,4,1171,0
163,5,1249,0
163,6,167,0
163,7,1466,0
163,8,1409,0
163,9,1448,0
163,10,416,0
