user_id,rank,item_id,hit
20,2,169,0
20,3,114,0
20,4,318,0
20,5,64,0
20,6,483,0
20,7,12,0
20,8,603,0
20,9,178,0
20,10,513,0
21,1,408,0
21,2,169,0
21,3,318,0
21,4,114,0
21,5,64,0
21,6,483,0
21,7,12,0
21,8,603,0
21,9,178,0
21,10,513,0
22,1,408,0
22,2,169,0
22,3,318,0
22,4,114,0
22,5,64,0
22,6,483,0
22,7,12,0
22,8,603,0
22,9,178,0
22,10,513,0
23,1,408,0
23,2,169,0
23,3,114,0
23,4,318,0
23,5,64,0
23,6,483,0
23,7,12,0
23,8,603,0
23,9,178,0
23,10,513,0
24,1,408,0
24,2,169,0
24,3,114,0
24,4,318,0
24,5,64,1
24,6,483,0
24,7,12,0
24,8,603,0
24,9,178,0
24,10,513,0
25,1,408,0
25,2,169,0
25,3,114,0
25,4,318,0
25,5,64,0
25,6,483,0
25,7,12,0
25,8,603,0
25,9,178,0
25,10,513,0
26,1,408,0
26,2,169,0
26,3,114,0
26,4,318,0
26,5,64,0
26,6,483,0
26,7,12,0
26,8,603,0
26,9,178,0
26,10,513,0
27,1,408,0
27,2,169,0
27,3,114,0
27,4,318,0
27,5,64,0
27,6,483,0
27,7,12,0
27,8,603,0
27,9,178,0
27,10,513,0
28,1,408,0
28,2,169,0
28,3,114,0
28,4,318,0
28,5,64,0
28,6,483,0
28,7,12,0
28,8,603,0
28,9,178,0
28,10,513,0
29,1,408,0
29,2,169,0
29,3,318,0
29,4,114,0
29,5,64,0
29,6,483,0
29,7,12,0
29,8,603,0
29,9,178,0
29,10,513,0
30,1,408,0
30,2,169,0
30,3,114,0
30,4,318,0
30,5,64,0
30,6,483,0
30,7,12,0
30,8,603,0
30,9,178,0
30,10,513,0
31,1,408,0
31,2,169,0
31,3,114,0
31,4,318,0
31,5,64,0
31,6,483,0
31,7,12,0
31,8,603,0
31,9,178,0
31,10,513,0
32,1,408,0
32,2,169,0
32,3,318,0
32,4,114,0
32,5,64,0
32,6,483,0
32,7,12,0
32,8,603,0
32,9,178,0
32,10,513,0
33,1,408,0
33,2,169,0
33,3,318,0
33,4,114,0
33,5,64,0
33,6,483,0
33,7,12,0
33,8,603,0
33,9,178,0
33,10,513,0
34,1,408,0
34,2,169,0
34,3,114,0
34,4,318,0
34,5,64,0
34,6,483,0
34,7,12,0
34,8,603,0
34,9,178,0
34,10,513,0
35,1,408,0
35,2,169,0
35,3,114,0
35,4,318,0
35,5,64,0
35,6,483,0
35,7,12,0
35,8,603,0
35,9,178,0
35,10,513,0
36,1,408,0
36,2,169,0
36,3,318,0
36,4,114,0
36,5,64,0
36,6,483,0
36,7,12,0
36,8,603,0
36,9,178,0
36,10,513,0
37,1,408,0
37,2,169,0
37,3,114,0
37,4,318,0
37,5,64,0
37,6,483,0
37,7,12,0
37,8,603,0
37,9,178,0
37,10,513,0
38,1,408,0
38,2,169,0
38,3,64,0
38,4,114,0
38,5,318,0
38,6,483,0
38,7,12,0
38,8,603,0
38,9,178,0
38,10,513,0
39,1,408,0
39,2,169,0
39,3,318,0
39,4,114,0
39,5,64,0
39,6,483,0
39,7,12,0
39,8,603,0
39,9,178,0
39,10,513,0
40,1,408,0
40,2,169,0
40,3,114,0
40,4,318,0
40,5,64,0
40,6,483,0
40,7,12,0
40,8,603,0
40,9,178,0
40,10,513,0
41,1,408,0
41,2,169,0
41,3,114,0
41,4,318,0
41,5,64,0
41,6,483,0
41,7,12,0
41,8,603,0
41,9,178,0
41,10,513,0
42,1,408,0
42,2,64,0
42,3,169,0
42,4,318,0
42,5,114,0
42,6,483,0
42,7,12,0
42,8,603,0
42,9,178,0
42,10,513,0
43,1,408,0
43,2,169,0
43,3,318,0
43,4,64,0
43,5,114,0
43,6,483,0
43,7,12,0
43,8,603,0
43,9,178,0
43,10,513,0
44,1,408,0
44,2,169,0
44,3,318,0
44,4,64,0
44,5,114,0
44,6,483,0
44,7,12,0
44,8,603,0
44,9,178,0
44,10,513,0
45,1,408,0
45,2,169,0
45,3,114,0
45,4,318,0
45,5,64,0
45,6,483,0
45,7,12,0
45,8,603,0
45,9,178,0
45,10,513,0
46,1,408,0
46,2,169,0
46,3,114,0
46,4,318,0
46,5,64,0
46,6,483,0
46,7,12,0
46,8,603,0
46,9,178,0
46,10,513,0
47,1,408,0
47,2,169,0
47,3,318,0
47,4,114,0
47,5,64,0
47,6,483,0
47,7,12,0
47,8,603,0
47,9,178,0
47,10,513,0
48,1,408,0
48,2,169,0
48,3,318,0
48,4,114,0
48,5,64,0
48,6,483,0
48,7,12,0
48,8,603,1
48,9,178,0
48,10,513,0
49,1,408,0
49,2,169,0
49,3,114,0
49,4,318,0
49,5,483,0
49,6,64,0
49,7,12,0
49,8,603,0
49,9,178,0
49,10,513,0
50,1,408,0
50,2,169,0
50,3,318,0
50,4,114,0
50,5,64,0
50,6,483,0
50,7,12,0
50,8,603,0
50,9,178,0
50,10,513,0
51,1,408,0
51,2,169,0
51,3,114,0
51,4,318,0
51,5,64,1
51,6,483,0
51,7,12,0
51,8,603,0
51,9,178,0
51,10,513,0
52,1,408,0
52,2,169,0
52,3,114,0
52,4,318,0
52,5,64,0
52,6,483,0
52,7,12,0
52,8,603,0
52,9,178,0
52,10,513,0
53,1,408,0
53,2,169,0
53,3,114,0
53,4,318,0
53,5,64,0
53,6,483,0
53,7,12,0
53,8,603,0
53,9,178,0
53,10,513,0
54,1,408,0
54,2,169,0
54,3,318,0
54,4,114,0
54,5,64,0
54,6,483,0
54,7,12,0
54,8,603,0
54,9,178,0
54,10,513,0
55,1,408,0
55,2,169,0
55,3,114,0
55,4,318,0
55,5,64,0
55,6,483,0
55,7,12,0
55,8,603,0
55,9,178,0
55,10,513,0
56,1,408,0
56,2,169,0
56,3,318,0
56,4,64,0
56,5,114,0
56,6,483,0
56,7,12,0
56,8,603,0
56,9,178,0
56,10,513,0
57,1,408,0
57,2,64,0
57,3,169,0
57,4,318,0
57,5,114,0
57,6,483,0
57,7,12,0
57,8,603,0
57,9,178,0
57,10,427,0
58,1,408,0
58,2,169,0
58,3,114,0
58,4,318,0
58,5,483,0
58,6,64,0
58,7,12,0
58,8,603,0
58,9,178,0
58,10,513,0
59,1,408,0
59,2,169,0
59,3,114,0
59,4,318,0
59,5,64,0
59,6,483,0
59,7,12,0
59,8,603,0
59,9,178,0
59,10,513,0
60,1,408,0
60,2,169,0
60,3,114,0
60,4,318,0
60,5,64,0
60,6,483,0
60,7,12,0
60,8,603,0
60,9,178,0
60,10,513,0
61,1,408,0
61,2,169,0
61,3,114,0
61,4,318,0
61,5,64,0
61,6,483,0
61,7,12,0
61,8,603,0
61,9,178,0
61,10,513,0
62,1,408,0
62,2,169,0
62,3,318,0
62,4,114,0
62,5,64,0
62,6,483,0
62,7,12,1
62,8,603,0
62,9,178,0
62,10,427,0
63,1,408,0
63,2,169,0
63,3,318,0
63,4,114,0
63,5,64,0
63,6,483,0
63,7,12,0
63,8,603,0
63,9,178,0
63,10,513,0
64,1,408,0
64,2,169,0
64,3,318,0
64,4,114,0
64,5,64,0
64,6,483,0
64,7,12,0
64,8,603,0
64,9,178,0
64,10,513,0
65,1,408,0
65,2,169,0
65,3,318,0
65,4,114,0
65,5,64,0
65,6,483,0
65,7,12,0
65,8,603,0
65,9,178,0
65,10,513,0
66,1,408,0
66,2,169,0
66,3,114,0
66,4,318,0
66,5,64,0
66,6,483,0
66,7,12,0
66,8,603,0
66,9,178,0
66,10,513,0
67,1,408,0
67,2,169,0
67,3,114,0
67,4,318,0
67,5,64,1
67,6,483,0
67,7,12,0
67,8,603,0
67,9,178,0
67,10,513,0
68,1,408,0
68,2,169,0
68,3,114,0
68,4,318,0
68,5,64,0
68,6,483,0
68,7,12,0
68,8,603,0
68,9,178,1
68,10,513,0
69,1,408,0
69,2,169,0
69,3,114,0
69,4,318,0
69,5,64,0
69,6,483,0
69,7,12,1
69,8,603,0
69,9,178,0
69,10,513,0
70,1,408,0
70,2,169,0
70,3,318,0
70,4,114,0
70,5,64,0
70,6,483,0
70,7,12,0
70,8,603,0
70,9,178,0
70,10,513,0
71,1,408,0
71,2,169,0
71,3,114,0
71,4,318,0
71,5,64,0
71,6,483,0
71,7,12,0
71,8,603,0
71,9,178,0
71,10,513,0
72,1,408,0
72,2,169,0
72,3,114,0
72,4,318,0
72,5,64,0
72,6,483,0
72,7,12,0
72,8,603,0
72,9,178,0
72,10,513,0
73,1,408,0
73,2,169,0
73,3,114,0
73,4,318,0
73,5,64,0
73,6,483,0
73,7,12,1
73,8,603,0
73,9,178,0
73,10,513,0
74,1,408,0
74,2,169,0
74,3,318,0
74,4,114,0
74,5,64,0
74,6,483,0
74,7,12,0
74,8,603,0
74,9,178,0
74,10,513,0
75,1,408,0
75,2,318,0
75,3,169,0
75,4,114,0
75,5,64,0
75,6,483,0
75,7,12,0
75,8,603,0
75,9,178,0
75,10,513,0
76,1,408,0
76,2,169,0
76,3,114,0
76,4,318,0
76,5,64,0
76,6,483,0
76,7,12,0
76,8,603,0
76,9,178,0
76,10,513,0
77,1,408,0
77,2,169,0
77,3,114,0
77,4,318,0
77,5,64,0
77,6,483,0
77,7,12,0
77,8,603,0
77,9,178,0
77,10,513,0
78,1,408,0
78,2,169,0
78,3,318,0
78,4,114,0
78,5,64,0
78,6,483,0
78,7,12,0
78,8,603,0
78,9,178,0
78,10,513,0
79,1,408,0
79,2,169,0
79,3,114,0
79,4,318,0
79,5,64,0
79,6,483,0
79,7,12,0
79,8,603,0
79,9,178,0
79,10,513,0
80,1,408,0
80,2,169,0
80,3,114,0
80,4,318,0
80,5,64,0
80,6,483,0
80,7,12,0
80,8,603,0
80,9,178,0
80,10,513,0
81,1,408,0
81,2,169,1
81,3,318,0
81,4,114,0
81,5,64,0
81,6,483,0
81,7,12,0
81,8,603,0
81,9,178,0
81,10,513,0
82,1,408,0
82,2,169,0
82,3,64,0
82,4,114,0
82,5,318,0
82,6,483,0
82,7,12,0
82,8,603,0
82,9,178,0
82,10,513,0
83,1,408,0
83,2,64,0
83,3,318,0
83,4,169,0
83,5,114,0
83,6,483,0
83,7,12,0
83,8,603,0
83,9,178,0
83,10,513,0
84,1,408,0
84,2,169,0
84,3,114,0
84,4,318,0
84,5,64,0
84,6,483,0
84,7,12,1
84,8,603,0
84,9,178,0
84,10,513,0
85,1,408,0
85,2,169,0
85,3,114,0
85,4,318,0
85,5,64,0
85,6,483,0
85,7,12,0
85,8,603,0
85,9,178,0
85,10,513,0
86,1,408,0
86,2,169,0
86,3,114,0
86,4,318,0
86,5,64,0
86,6,483,0
86,7,12,0
86,8,603,0
86,9,178,0
86,10,513,0
87,1,408,0
87,2,169,0
87,3,64,0
87,4,318,0
87,5,114,0
87,6,483,0
87,7,12,0
87,8,603,0
87,9,178,0
87,10,513,0
88,1,408,0
88,2,169,0
88,3,318,0
88,4,114,0
88,5,64,0
88,6,483,0
88,7,12,0
88,8,603,0
88,9,178,0
88,10,513,0
89,1,408,0
89,2,169,0
89,3,318,0
89,4,114,0
89,5,64,0
89,6,483,0
89,7,12,0
89,8,603,0
89,9,178,0
89,10,513,0
90,1,408,0
90,2,169,0
90,3,114,0
90,4,318,0
90,5,64,0
90,6,483,0
90,7,12,0
90,8,603,0
90,9,178,0
90,10,513,0
91,1,408,0
91,2,318,0
91,3,169,0
91,4,114,0
91,5,64,0
91,6,483,0
91,7,12,0
91,8,603,0
91,9,178,0
91,10,513,0
92,1,408,0
92,2,169,0
92,3,114,0
92,4,318,0
92,5,64,0
92,6,483,0
92,7,12,0
92,8,603,0
92,9,178,0
92,10,513,0
93,1,408,0
93,2,169,0
93,3,114,0
93,4,318,0
93,5,64,0
93,6,483,0
93,7,12,0
93,8,603,0
93,9,178,0
93,10,513,0
94,1,408,0
94,2,169,0
94,3,114,0
94,4,318,0
94,5,483,0
94,6,64,0
94,7,12,0
94,8,603,0
94,9,178,0
94,10,513,0
95,1,408,0
95,2,64,0
95,3,318,0
95,4,169,0
95,5,114,0
95,6,483,0
95,7,12,0
95,8,603,0
95,9,178,0
95,10,513,0
96,1,408,0
96,2,169,0
96,3,318,0
96,4,114,0
96,5,64,0
96,6,483,0
96,7,12,0
96,8,603,0
96,9,178,0
96,10,513,0
97,1,408,0
97,2,169,0
97,3,114,0
97,4,318,0
97,5,64,0
97,6,483,0
97,7,12,0
97,8,603,0
97,9,178,0
97,10,513,0
98,1,408,0
98,2,169,0
98,3,114,0
98,4,318,0
98,5,64,0
98,6,483,0
98,7,12,0
98,8,603,0
98,9,178,0
98,10,513,0
99,1,408,0
99,2,169,0
99,3,318,0
99,4,114,0
99,5,64,0
99,6,483,0
99,7,12,0
99,8,603,0
99,9,178,0
99,10,513,0
100,1,408,0
100,2,169,0
100,3,114,0
100,4,318,0
100,5,64,0
100,6,483,0
100,7,12,0
100,8,603,0
100,9,178,0
100,10,513,0
101,1,408,0
101,2,169,0
101,3,114,0
101,4,318,0
101,5,64,0
101,6,483,0
101,7,12,0
101,8,603,0
101,9,178,0
101,10,513,0
102,1,408,0
102,2,169,0
102,3,64,0
102,4,318,0
102,5,114,0
102,6,483,0
102,7,12,0
102,8,603,0
102,9,178,0
102,10,513,0
103,1,408,0
103,2,169,0
103,3,114,0
103,4,318,0
103,5,64,0
103,6,483,0
103,7,12,0
103,8,603,0
103,9,178,0
103,10,513,0
104,1,408,0
104,2,169,0
104,3,114,0
104,4,318,0
104,5,64,0
104,6,483,0
104,7,12,0
104,8,603,0
104,9,178,0
104,10,513,0
105,1,408,0
105,2,169,0
105,3,318,0
105,4,114,0
105,5,64,0
105,6,483,0
105,7,12,0
105,8,603,0
105,9,178,0
105,10,513,0
106,1,408,0
106,2,169,0
106,3,318,0
106,4,114,0
106,5,64,0
106,6,483,0
106,7,12,0
106,8,603,0
106,9,178,0
106,10,513,0
107,1,408,0
107,2,169,0
107,3,114,0
107,4,318,0
107,5,64,0
107,6,483,0
107,7,12,0
107,8,603,0
107,9,178,0
107,10,513,0
108,1,408,0
108,2,169,0
108,3,114,0
108,4,318,0
108,5,64,0
108,6,483,0
108,7,12,0
108,8,603,0
108,9,178,0
108,10,513,0
109,1,408,0
109,2,64,0
109,3,318,0
109,4,169,0
109,5,114,0
109,6,483,0
109,7,12,0
109,8,603,0
109,9,178,0
109,10,513,0
110,1,408,0
110,2,169,0
110,3,114,0
110,4,318,0
110,5,64,0
110,6,483,0
110,7,12,0
110,8,603,0
110,9,178,0
110,10,513,0
111,1,408,0
111,2,169,0
111,3,114,0
111,4,318,0
111,5,64,0
111,6,483,0
111,7,12,0
111,8,603,0
111,9,178,0
111,10,513,0
112,1,408,0
112,2,169,0
112,3,114,0
112,4,318,0
112,5,64,0
112,6,483,0
112,7,12,0
112,8,603,0
112,9,178,0
112,10,513,0
113,1,408,0
113,2,169,0
113,3,318,0
113,4,114,0
113,5,64,0
113,6,483,0
113,7,12,0
113,8,603,0
113,9,178,0
113,10,513,0
114,1,408,0
114,2,169,0
114,3,114,0
114,4,318,0
114,5,64,0
114,6,483,0
114,7,12,0
114,8,603,0
114,9,178,0
114,10,513,0
115,1,408,0
115,2,169,0
115,3,114,0
115,4,318,0
115,5,64,0
115,6,483,0
115,7,12,0
115,8,603,0
115,9,178,0
115,10,513,0
116,1,408,0
116,2,169,0
116,3,318,0
116,4,114,0
116,5,64,0
116,6,483,0
116,7,12,0
116,8,603,0
116,9,178,0
116,10,513,0
117,1,408,0
117,2,169,0
117,3,114,0
117,4,318,0
117,5,64,0
117,6,483,0
117,7,12,0
117,8,603,0
117,9,178,0
117,10,513,0
118,1,408,0
118,2,169,0
118,3,114,0
118,4,318,0
118,5,64,0
118,6,483,0
118,7,12,0
118,8,603,0
118,9,178,0
118,10,513,0
119,1,408,0
119,2,169,0
119,3,114,0
119,4,318,0
119,5,64,0
119,6,483,0
119,7,12,0
119,8,603,0
119,9,178,0
119,10,513,0
120,1,408,0
120,2,169,0
120,3,114,0
120,4,318,0
120,5,64,0
120,6,483,0
120,7,12,0
120,8,603,0
120,9,178,0
120,10,513,0
121,1,408,0
121,2,169,0
121,3,114,0
121,4,318,0
121,5,64,0
121,6,483,0
121,7,12,0
121,8,603,0
121,9,178,0
121,10,513,0
122,1,408,0
122,2,169,0
122,3,114,0
122,4,318,0
122,5,64,0
122,6,483,0
122,7,12,0
122,8,603,0
122,9,178,0
122,10,513,0
123,1,408,0
123,2,169,0
123,3,114,0
123,4,318,0
123,5,64,0
123,6,483,0
123,7,12,0
123,8,603,0
123,9,178,0
123,10,513,0
124,1,408,0
124,2,169,0
124,3,318,0
124,4,114,0
124,5,64,0
124,6,483,0
124,7,12,0
124,8,603,0
124,9,178,0
124,10,513,0
125,1,408,0
125,2,64,0
125,3,169,0
125,4,318,1
125,5,114,0
125,6,483,0
125,7,12,0
125,8,603,0
125,9,178,0
125,10,513,0
126,1,408,0
126,2,169,0
126,3,114,0
126,4,318,0
126,5,64,0
126,6,483,0
126,7,12,0
126,8,603,0
126,9,178,0
126,10,513,0
127,1,408,0
127,2,169,0
127,3,114,0
127,4,318,0
127,5,64,0
127,6,483,0
127,7,12,0
127,8,603,0
127,9,178,0
127,10,513,0
128,1,408,0
128,2,114,0
128,3,169,0
128,4,318,0
128,5,64,0
128,6,483,0
128,7,12,0
128,8,603,1
128,9,178,0
128,10,513,0
129,1,408,0
129,2,169,0
129,3,114,0
129,4,318,0
129,5,64,0
129,6,483,0
129,7,12,0
129,8,603,0
129,9,178,0
129,10,513,0
130,1,408,0
130,2,169,0
130,3,318,0
130,4,114,0
130,5,64,0
130,6,483,0
130,7,12,0
130,8,603,0
130,9,178,0
130,10,513,0
131,1,408,0
131,2,169,0
131,3,114,0
131,4,318,0
131,5,64,0
131,6,483,0
131,7,12,0
131,8,603,0
131,9,178,0
131,10,513,0
132,1,408,0
132,2,169,0
132,3,114,0
132,4,318,0
132,5,64,0
132,6,483,0
132,7,12,1
132,8,603,0
132,9,178,0
132,10,513,0
133,1,408,0
133,2,169,0
133,3,114,0
133,4,318,0
133,5,64,0
133,6,483,0
133,7,12,0
133,8,603,0
133,9,178,0
133,10,513,0
134,1,408,0
134,2,169,0
134,3,114,0
134,4,318,0
134,5,64,0
134,6,483,0
134,7,12,0
134,8,603,0
134,9,178,0
134,10,513,0
135,1,408,0
135,2,169,0
135,3,114,0
135,4,318,0
135,5,64,0
135,6,483,0
135,7,12,0
135,8,603,0
135,9,178,0
135,10,513,0
136,1,408,0
136,2,169,0
136,3,318,0
136,4,114,0
136,5,64,0
136,6,483,0
136,7,12,0
136,8,603,0
136,9,178,0
136,10,513,0
137,1,408,0
137,2,169,0
137,3,114,0
137,4,318,0
137,5,64,0
137,6,483,0
137,7,12,0
137,8,603,0
137,9,178,0
137,10,513,0
138,1,408,0
138,2,169,0
138,3,114,0
138,4,318,0
138,5,64,0
138,6,483,1
138,7,12,0
138,8,603,0
138,9,178,0
138,10,513,0
139,1,408,0
139,2,169,0
139,3,318,0
139,4,114,0
139,5,64,0
139,6,483,0
139,7,12,0
139,8,603,0
139,9,178,0
139,10,513,0
140,1,408,0
140,2,169,0
140,3,114,0
140,4,318,0
140,5,64,0
140,6,483,0
140,7,12,0
140,8,603,0
140,9,178,0
140,10,513,0
141,1,408,0
141,2,169,0
141,3,114,0
141,4,64,0
141,5,318,0
141,6,483,0
141,7,12,0
141,8,603,0
141,9,178,0
141,10,513,0
142,1,408,0
142,2,169,1
142,3,114,0
142,4,318,0
142,5,64,0
142,6,483,0
142,7,12,0
142,8,603,0
142,9,178,0
142,10,513,0
143,1,408,0
143,2,169,0
143,3,114,0
143,4,318,0
143,5,64,0
143,6,483,0
143,7,12,0
143,8,603,0
143,9,178,0
143,10,513,0
144,1,408,0
144,2,169,0
144,3,64,0
144,4,318,0
144,5,114,0
144,6,483,0
144,7,12,0
144,8,603,0
144,9,178,0
144,10,513,0
145,1,408,0
145,2,318,0
145,3,64,0
145,4,169,0
145,5,114,0
145,6,483,0
145,7,12,0
145,8,603,0
145,9,178,0
145,10,427,0
146,1,408,0
146,2,169,0
146,3,114,0
146,4,318,0
146,5,64,0
146,6,483,0
146,7,12,0
146,8,603,0
146,9,178,0
146,10,513,0
147,1,408,0
147,2,169,0
147,3,114,0
147,4,318,0
147,5,64,0
147,6,483,0
147,7,12,0
147,8,603,0
147,9,178,0
147,10,513,0
148,1,408,1
148,2,169,0
148,3,114,1
148,4,318,0
148,5,64,0
148,6,483,0
148,7,12,0
148,8,603,0
148,9,178,0
148,10,513,0
149,1,408,0
149,2,169,0
149,3,114,0
149,4,318,0
149,5,64,0
149,6,483,0
149,7,12,0
149,8,603,0
149,9,178,0
149,10,513,0
150,1,408,0
150,2,169,0
150,3,318,0
150,4,114,0
150,5,64,0
150,6,483,0
150,7,12,0
150,8,603,0
150,9,178,0
150,10,513,0
151,1,408,0
151,2,169,0
151,3,114,0
151,4,318,0
151,5,64,0
151,6,483,0
151,7,12,1
151,8,603,0
151,9,178,0
151,10,513,0
152,1,408,0
152,2,169,0
152,3,318,0
152,4,114,0
152,5,64,0
152,6,483,0
152,7,12,0
152,8,603,0
152,9,178,0
152,10,513,0
153,1,408,0
153,2,169,0
153,3,114,0
153,4,318,0
153,5,64,1
153,6,483,0
153,7,12,0
153,8,603,0
153,9,178,0
153,10,513,0
154,1,408,0
154,2,169,0
154,3,114,0
154,4,318,0
154,5,64,0
154,6,483,0
154,7,12,0
154,8,603,0
154,9,178,0
154,10,513,0
155,1,408,0
155,2,169,0
155,3,318,0
155,4,114,0
155,5,64,0
155,6,483,0
155,7,12,0
155,8,603,0
155,9,178,0
155,10,513,0
156,1,408,0
156,2,169,0
156,3,114,0
156,4,318,0
156,5,64,0
156,6,483,0
156,7,12,0
156,8,603,0
156,9,178,0
156,10,513,0
157,1,408,0
157,2,169,0
157,3,114,0
157,4,318,0
157,5,64,0
157,6,483,0
157,7,12,0
157,8,603,0
157,9,178,0
157,10,513,0
158,1,408,0
158,2,169,0
158,3,114,0
158,4,318,0
158,5,64,0
158,6,483,0
158,7,12,0
158,8,603,0
158,9,178,0
158,10,513,0
159,1,408,0
159,2,169,0
159,3,114,0
159,4,64,0
159,5,318,0
159,6,483,0
159,7,12,0
159,8,603,0
159,9,178,0
159,10,513,0
160,1,408,0
160,2,169,0
160,3,114,0
160,4,318,0
160,5,64,0
160,6,483,0
160,7,12,0
160,8,603,0
160,9,178,0
160,10,513,0
161,1,408,0
161,2,169,0
161,3,114,0
161,4,318,0
161,5,64,0
161,6,483,0
161,7,12,0
161,8,603,0
161,9,178,0
161,10,513,0
162,1,408,0
162,2,169,0
162,3,114,0
162,4,318,0
162,5,64,0
162,6,483,0
162,7,12,0
162,8,603,0
162,9,178,0
162,10,513,0
163,1,408,0
163,2,169,0
163,3,114,0
163,4,318,1
163,5,64,1
163,6,483,0
163,7,12,0
163,8,603,0
163,9,178,0
163,10,513,0
164,1,408,0
164,2,169,0
164,3,64,0
164,4,114,0
164,5,318,0
164,6,483,0
164,7,12,0
164,8,603,0
164,9,178,0
164,10,513,0
165,1,408,0
165,2,169,0
165,3,114,0
165,4,318,0
165,5,64,0
165,6,483,0
165,7,12,0
165,8,603,0
165,9,178,0
165,10,513,0
166,1,408,0
166,2,169,0
166,3,114,0
166,4,318,0
166,5,64,0
166,6,483,0
166,7,12,0
166,8,603,0
166,9,178,0
166,10,513,0
167,1,408,0
167,2,114,0
167,3,169,0
167,4,318,0
167,5,64,0
167,6,483,0
167,7,12,0
167,8,603,1
167,9,178,0
167,10,513,0
168,1,408,0
168,2,169,0
168,3,64,0
168,4,114,0
168,5,318,0
168,6,483,0
168,7,12,0
168,8,603,0
168,9,178,0
168,10,513,0
169,1,408,0
169,2,169,0
169,3,114,0
169,4,318,0
169,5,64,0
169,6,483,0
169,7,12,0
169,8,603,1
169,9,178,0
169,10,513,0
170,1,408,0
170,2,169,0
170,3,114,0
170,4,318,0
170,5,64,0
170,6,483,0
170,7,12,0
170,8,603,0
170,9,178,0
170,10,513,0
171,1,408,0
171,2,169,0
171,3,318,0
171,4,114,0
171,5,64,0
171,6,483,0
171,7,12,0
171,8,603,0
171,9,178,0
171,10,513,0
172,1,408,0
172,2,169,0
172,3,318,0
172,4,114,0
172,5,64,0
172,6,483,0
172,7,12,0
172,8,603,0
172,9,178,0
172,10,513,0
173,1,408,0
173,2,169,0
173,3,114,0
173,4,318,0
173,5,64,0
173,6,483,0
173,7,12,0
173,8,603,0
173,9,178,0
173,10,513,0
174,1,408,0
174,2,114,0
174,3,169,0
174,4,318,0
174,5,64,0
174,6,483,0
174,7,12,0
174,8,603,0
174,9,178,0
174,10,513,0
175,1,408,0
175,2,169,0
175,3,114,0
175,4,318,0
175,5,64,0
175,6,483,1
