user_id,rank,item_id,hit
70,6,12,0
70,7,114,0
70,8,50,1
70,9,603,0
70,10,98,0
71,1,318,0
71,2,64,0
71,3,483,0
71,4,408,0
71,5,169,0
71,6,12,0
71,7,114,0
71,8,50,0
71,9,603,0
71,10,98,0
72,1,318,0
72,2,64,0
72,3,483,0
72,4,408,0
72,5,169,0
72,6,12,0
72,7,114,0
72,8,50,0
72,9,603,0
72,10,98,0
73,1,318,0
73,2,64,0
73,3,483,0
73,4,408,0
73,5,169,0
73,6,12,1
73,7,114,0
73,8,50,0
73,9,603,0
73,10,98,0
74,1,318,0
74,2,64,0
74,3,483,0
74,4,408,0
74,5,169,0
74,6,12,0
74,7,114,0
74,8,50,0
74,9,603,0
74,10,98,0
75,1,318,0
75,2,64,0
75,3,483,0
75,4,408,0
75,5,169,0
75,6,12,0
75,7,114,0
75,8,50,0
75,9,603,0
75,10,98,0
76,1,318,0
76,2,64,0
76,3,483,0
76,4,408,0
76,5,169,0
76,6,12,0
76,7,114,0
76,8,50,0
76,9,603,0
76,10,98,0
77,1,318,0
77,2,64,0
77,3,483,0
77,4,408,0
77,5,169,0
77,6,12,0
77,7,114,0
77,8,50,0
77,9,603,0
77,10,98,0
78,1,318,0
78,2,64,0
78,3,483,0
78,4,408,0
78,5,169,0
78,6,12,0
78,7,114,0
78,8,50,0
78,9,603,0
78,10,98,0
79,1,318,0
79,2,64,0
79,3,483,0
79,4,408,0
79,5,169,0
79,6,12,0
79,7,114,0
79,8,50,1
79,9,603,0
79,10,98,0
80,1,318,0
80,2,64,0
80,3,483,0
80,4,408,0
80,5,169,0
80,6,12,0
80,7,114,0
80,8,50,0
80,9,603,0
80,10,98,0
81,1,318,0
81,2,64,0
81,3,483,0
81,4,408,0
81,5,169,1
81,6,12,0
81,7,114,0
81,8,50,0
81,9,603,0
81,10,98,0
82,1,318,0
82,2,64,0
82,3,483,0
82,4,408,0
82,5,169,0
82,6,12,0
82,7,114,0
82,8,50,0
82,9,603,0
82,10,98,0
83,1,318,0
83,2,64,0
83,3,483,0
83,4,408,0
83,5,169,0
83,6,12,0
83,7,114,0
83,8,50,0
83,9,603,0
83,10,98,0
84,1,318,0
84,2,64,0
84,3,483,0
84,4,408,0
84,5,169,0
84,6,12,1
84,7,114,0
84,8,50,0
84,9,603,0
84,10,98,0
85,1,318,0
85,2,64,0
85,3,483,0
85,4,408,0
85,5,169,0
85,6,12,0
85,7,114,0
85,8,50,0
85,9,603,0
85,10,98,0
86,1,318,0
86,2,64,0
86,3,483,0
86,4,408,0
86,5,169,0
86,6,12,0
86,7,114,0
86,8,50,0
86,9,603,0
86,10,98,0
87,1,318,0
87,2,64,0
87,3,483,0
87,4,408,0
87,5,169,0
87,6,12,0
87,7,114,0
87,8,50,0
87,9,603,0
87,10,98,0
88,1,318,0
88,2,64,0
88,3,483,0
88,4,408,0
88,5,169,0
88,6,12,0
88,7,114,0
88,8,50,0
88,9,603,0
88,10,98,0
89,1,318,0
89,2,64,0
89,3,483,0
89,4,408,0
89,5,169,0
89,6,12,0
89,7,114,0
89,8,50,0
89,9,603,0
89,10,98,0
90,1,318,0
90,2,64,0
90,3,483,0
90,4,408,0
90,5,169,0
90,6,12,0
90,7,114,0
90,8,50,0
90,9,603,0
90,10,98,1
91,1,318,0
91,2,64,0
91,3,483,0
91,4,408,0
91,5,169,0
91,6,12,0
91,7,114,0
91,8,50,0
91,9,603,0
91,10,98,0
92,1,318,0
92,2,64,0
92,3,483,0
92,4,408,0
92,5,169,0
92,6,12,0
92,7,114,0
92,8,50,0
92,9,603,0
92,10,98,0
93,1,318,0
93,2,64,0
93,3,483,0
93,4,408,0
93,5,169,0
93,6,12,0
93,7,114,0
93,8,50,0
93,9,603,0
93,10,98,0
94,1,318,0
94,2,64,0
94,3,483,0
94,4,408,0
94,5,169,0
94,6,12,0
94,7,114,0
94,8,50,0
94,9,603,0
94,10,98,0
95,1,318,0
95,2,64,0
95,3,483,0
95,4,408,0
95,5,169,0
95,6,12,0
95,7,114,0
95,8,50,0
95,9,603,0
95,10,98,0
96,1,318,0
96,2,64,0
96,3,483,0
96,4,408,0
96,5,169,0
96,6,12,0
96,7,114,0
96,8,50,0
96,9,603,0
96,10,98,0
97,1,318,0
97,2,64,0
97,3,483,0
97,4,408,0
97,5,169,0
97,6,12,0
97,7,114,0
97,8,50,1
97,9,603,0
97,10,98,1
98,1,318,0
98,2,64,0
98,3,483,0
98,4,408,0
98,5,169,0
98,6,12,0
98,7,114,0
98,8,50,0
98,9,603,0
98,10,98,0
99,1,318,0
99,2,64,0
99,3,483,0
99,4,408,0
99,5,169,0
99,6,12,0
99,7,114,0
99,8,50,1
99,9,603,0
99,10,98,0
100,1,318,0
100,2,64,0
100,3,483,0
100,4,408,0
100,5,169,0
100,6,12,0
100,7,114,0
100,8,50,0
100,9,603,0
100,10,98,0
101,1,318,0
101,2,64,0
101,3,483,0
101,4,408,0
101,5,169,0
101,6,12,0
101,7,114,0
101,8,50,0
101,9,603,0
101,10,98,0
102,1,318,0
102,2,64,0
102,3,483,0
102,4,408,0
102,5,169,0
102,6,12,0
102,7,114,0
102,8,50,0
102,9,603,0
102,10,98,0
103,1,318,0
103,2,64,0
103,3,483,0
103,4,408,0
103,5,169,0
103,6,12,0
103,7,114,0
103,8,50,1
103,9,603,0
103,10,98,0
104,1,318,0
104,2,64,0
104,3,483,0
104,4,408,0
104,5,169,0
104,6,12,0
104,7,114,0
104,8,50,0
104,9,603,0
104,10,98,0
105,1,318,0
105,2,64,0
105,3,483,0
105,4,408,0
105,5,169,0
105,6,12,0
105,7,114,0
105,8,50,0
105,9,603,0
105,10,98,0
106,1,318,0
106,2,64,0
106,3,483,0
106,4,408,0
106,5,169,0
106,6,12,0
106,7,114,0
106,8,50,0
106,9,603,0
106,10,98,0
107,1,318,0
107,2,64,0
107,3,483,0
107,4,408,0
107,5,169,0
107,6,12,0
107,7,114,0
107,8,50,0
107,9,603,0
107,10,98,0
108,1,318,0
108,2,64,0
108,3,483,0
108,4,408,0
108,5,169,0
108,6,12,0
108,7,114,0
108,8,50,1
108,9,603,0
108,10,98,0
109,1,318,0
109,2,64,0
109,3,483,0
109,4,408,0
109,5,169,0
109,6,12,0
109,7,114,0
109,8,50,0
109,9,603,0
109,10,98,0
110,1,318,0
110,2,64,0
110,3,483,0
110,4,408,0
110,5,169,0
110,6,12,0
110,7,114,0
110,8,50,0
110,9,603,0
110,10,98,0
111,1,318,0
111,2,64,0
111,3,483,0
111,4,408,0
111,5,169,0
111,6,12,0
111,7,114,0
111,8,50,0
111,9,603,0
111,10,98,0
112,1,318,0
112,2,64,0
112,3,483,0
112,4,408,0
112,5,169,0
112,6,12,0
112,7,114,0
112,8,50,0
112,9,603,0
112,10,98,0
113,1,318,0
113,2,64,0
113,3,483,0
113,4,408,0
113,5,169,0
113,6,12,0
113,7,114,0
113,8,50,0
113,9,603,0
113,10,98,0
114,1,318,0
114,2,64,0
114,3,483,0
114,4,408,0
114,5,169,0
114,6,12,0
114,7,114,0
114,8,50,0
114,9,603,0
114,10,98,0
115,1,318,0
115,2,64,0
115,3,483,0
115,4,408,0
115,5,169,0
115,6,12,0
115,7,114,0
115,8,50,0
115,9,603,0
115,10,98,0
116,1,318,0
116,2,64,0
116,3,483,0
116,4,408,0
116,5,169,0
116,6,12,0
116,7,114,0
116,8,50,0
116,9,603,0
116,10,98,0
117,1,318,0
117,2,64,0
117,3,483,0
117,4,408,0
117,5,169,0
117,6,12,0
117,7,114,0
117,8,50,1
117,9,603,0
117,10,98,0
118,1,318,0
118,2,64,0
118,3,483,0
118,4,408,0
118,5,169,0
118,6,12,0
118,7,114,0
118,8,50,0
118,9,603,0
118,10,98,0
119,1,318,0
119,2,64,0
119,3,483,0
119,4,408,0
119,5,169,0
119,6,12,0
119,7,114,0
119,8,50,0
119,9,603,0
119,10,98,0
120,1,318,0
120,2,64,0
120,3,483,0
120,4,408,0
120,5,169,0
120,6,12,0
120,7,114,0
120,8,50,0
120,9,603,0
120,10,98,0
121,1,318,0
121,2,64,0
121,3,483,0
121,4,408,0
121,5,169,0
121,6,12,0
121,7,114,0
121,8,50,0
121,9,603,0
121,10,98,0
122,1,318,0
122,2,64,0
122,3,483,0
122,4,408,0
122,5,169,0
122,6,12,0
122,7,114,0
122,8,50,0
122,9,603,0
122,10,98,0
123,1,318,0
123,2,64,0
123,3,483,0
123,4,408,0
123,5,169,0
123,6,12,0
123,7,114,0
123,8,50,0
123,9,603,0
123,10,98,0
124,1,318,0
124,2,64,0
124,3,483,0
124,4,408,0
124,5,169,0
124,6,12,0
124,7,114,0
124,8,50,0
124,9,603,0
124,10,98,0
125,1,318,1
125,2,64,0
125,3,483,0
125,4,408,0
125,5,169,0
125,6,12,0
125,7,114,0
125,8,50,0
125,9,603,0
125,10,98,0
126,1,318,0
126,2,64,0
126,3,483,0
126,4,408,0
126,5,169,0
126,6,12,0
126,7,114,0
126,8,50,0
126,9,603,0
126,10,98,0
127,1,318,0
127,2,64,0
127,3,483,0
127,4,408,0
127,5,169,0
127,6,12,0
127,7,114,0
127,8,50,0
127,9,603,0
127,10,98,0
128,1,318,0
128,2,64,0
128,3,483,0
128,4,408,0
128,5,169,0
128,6,12,0
128,7,114,0
128,8,50,0
128,9,603,1
128,10,98,0
129,1,318,0
129,2,64,0
129,3,483,0
129,4,408,0
129,5,169,0
129,6,12,0
129,7,114,0
129,8,50,0
129,9,603,0
129,10,98,0
130,1,318,0
130,2,64,0
130,3,483,0
130,4,408,0
130,5,169,0
130,6,12,0
130,7,114,0
130,8,50,0
130,9,603,0
130,10,98,0
131,1,318,0
131,2,64,0
131,3,483,0
131,4,408,0
131,5,169,0
131,6,12,0
131,7,114,0
131,8,50,0
131,9,603,0
131,10,98,0
132,1,318,0
132,2,64,0
132,3,483,0
132,4,408,0
132,5,169,0
132,6,12,1
132,7,114,0
132,8,50,0
132,9,603,0
132,10,98,0
133,1,318,0
133,2,64,0
133,3,483,0
133,4,408,0
133,5,169,0
133,6,12,0
133,7,114,0
133,8,50,0
133,9,603,0
133,10,98,0
134,1,318,0
134,2,64,0
134,3,483,0
134,4,408,0
134,5,169,0
134,6,12,0
134,7,114,0
134,8,50,0
134,9,603,0
134,10,98,0
135,1,318,0
135,2,64,0
135,3,483,0
135,4,408,0
135,5,169,0
135,6,12,0
135,7,114,0
135,8,50,0
135,9,603,0
135,10,98,0
136,1,318,0
136,2,64,0
136,3,483,0
136,4,408,0
136,5,169,0
136,6,12,0
136,7,114,0
136,8,50,0
136,9,603,0
136,10,98,0
137,1,318,0
137,2,64,0
137,3,483,0
137,4,408,0
137,5,169,0
137,6,12,0
137,7,114,0
137,8,50,1
137,9,603,0
137,10,98,0
138,1,318,0
138,2,64,0
138,3,483,1
138,4,408,0
138,5,169,0
138,6,12,0
138,7,114,0
138,8,50,0
138,9,603,0
138,10,98,0
139,1,318,0
139,2,64,0
139,3,483,0
139,4,408,0
139,5,169,0
139,6,12,0
139,7,114,0
139,8,50,0
139,9,603,0
139,10,98,0
140,1,318,0
140,2,64,0
140,3,483,0
140,4,408,0
140,5,169,0
140,6,12,0
140,7,114,0
140,8,50,0
140,9,603,0
140,10,98,0
141,1,318,0
141,2,64,0
141,3,483,0
141,4,408,0
141,5,169,0
141,6,12,0
141,7,114,0
141,8,50,0
141,9,603,0
141,10,98,0
142,1,318,0
142,2,64,0
142,3,483,0
142,4,408,0
142,5,169,1
142,6,12,0
142,7,114,0
142,8,50,0
142,9,603,0
142,10,98,0
143,1,318,0
143,2,64,0
143,3,483,0
143,4,408,0
143,5,169,0
143,6,12,0
143,7,114,0
143,8,50,0
143,9,603,0
143,10,98,0
144,1,318,0
144,2,64,0
144,3,483,0
144,4,408,0
144,5,169,0
144,6,12,0
144,7,114,0
144,8,50,0
144,9,603,0
144,10,98,0
145,1,318,0
145,2,64,0
145,3,483,0
145,4,408,0
145,5,169,0
145,6,12,0
145,7,114,0
145,8,50,0
145,9,603,0
145,10,98,0
146,1,318,0
146,2,64,0
146,3,483,0
146,4,408,0
146,5,169,0
146,6,12,0
146,7,114,0
146,8,50,0
146,9,603,0
146,10,98,0
147,1,318,0
147,2,64,0
147,3,483,0
147,4,408,0
147,5,169,0
147,6,12,0
147,7,114,0
147,8,50,0
147,9,603,0
147,10,98,0
148,1,318,0
148,2,64,0
148,3,483,0
148,4,408,1
148,5,169,0
148,6,12,0
148,7,114,1
148,8,50,0
148,9,603,0
148,10,98,0
149,1,318,0
149,2,64,0
149,3,483,0
149,4,408,0
149,5,169,0
149,6,12,0
149,7,114,0
149,8,50,0
149,9,603,0
149,10,98,0
150,1,318,0
150,2,64,0
150,3,483,0
150,4,408,0
150,5,169,0
150,6,12,0
150,7,114,0
150,8,50,0
150,9,603,0
150,10,98,0
151,1,318,0
151,2,64,0
151,3,483,0
151,4,408,0
151,5,169,0
151,6,12,1
151,7,114,0
151,8,50,0
151,9,603,0
151,10,98,0
152,1,318,0
152,2,64,0
152,3,483,0
152,4,408,0
152,5,169,0
152,6,12,0
152,7,114,0
152,8,50,0
152,9,603,0
152,10,98,0
153,1,318,0
153,2,64,1
153,3,483,0
153,4,408,0
153,5,169,0
153,6,12,0
153,7,114,0
153,8,50,0
153,9,603,0
153,10,98,0
154,1,318,0
154,2,64,0
154,3,483,0
154,4,408,0
154,5,169,0
154,6,12,0
154,7,114,0
154,8,50,0
154,9,603,0
154,10,98,0
155,1,318,0
155,2,64,0
155,3,483,0
155,4,408,0
155,5,169,0
155,6,12,0
155,7,114,0
155,8,50,0
155,9,603,0
155,10,98,0
156,1,318,0
156,2,64,0
156,3,483,0
156,4,408,0
156,5,169,0
156,6,12,0
156,7,114,0
156,8,50,0
156,9,603,0
156,10,98,0
157,1,318,0
157,2,64,0
157,3,483,0
157,4,408,0
157,5,169,0
157,6,12,0
157,7,114,0
157,8,50,0
157,9,603,0
157,10,98,0
158,1,318,0
158,2,64,0
158,3,483,0
158,4,408,0
158,5,169,0
158,6,12,0
158,7,114,0
158,8,50,0
158,9,603,0
158,10,98,0
159,1,318,0
159,2,64,0
159,3,483,0
159,4,408,0
159,5,169,0
159,6,12,0
159,7,114,0
159,8,50,0
159,9,603,0
159,10,98,0
160,1,318,0
160,2,64,0
160,3,483,0
160,4,408,0
160,5,169,0
160,6,12,0
160,7,114,0
160,8,50,0
160,9,603,0
160,10,98,0
161,1,318,0
161,2,64,0
161,3,483,0
161,4,408,0
161,5,169,0
161,6,12,0
161,7,114,0
161,8,50,0
161,9,603,0
161,10,98,1
162,1,318,0
162,2,64,0
162,3,483,0
162,4,408,0
162,5,169,0
162,6,12,0
162,7,114,0
162,8,50,0
162,9,603,0
162,10,98,0
163,1,318,1
163,2,64,1
163,3,483,0
163,4,408,0
163,5,169,0
163,6,12,0
163,7,114,0
163,8,50,0
163,9,603,0
163,10,98,1
164,1,318,0
164,2,64,0
164,3,483,0
164,4,408,0
164,5,169,0
164,6,12,0
164,7,114,0
164,8,50,0
164,9,603,0
164,10,98,0
165,1,318,0
165,2,64,0
165,3,483,0
165,4,408,0
165,5,169,0
165,6,12,0
165,7,114,0
165,8,50,0
165,9,603,0
165,10,98,0
166,1,318,0
166,2,64,0
166,3,483,0
166,4,408,0
166,5,169,0
166,6,12,0
166,7,114,0
166,8,50,0
166,9,603,0
166,10,98,0
167,1,318,0
167,2,64,0
167,3,483,0
167,4,408,0
167,5,169,0
167,6,12,0
167,7,114,0
167,8,50,0
167,9,603,1
167,10,98,0
168,1,318,0
168,2,64,0
168,3,483,0
168,4,408,0
168,5,169,0
168,6,12,0
168,7,114,0
168,8,50,0
168,9,603,0
168,10,98,0
169,1,318,0
169,2,64,0
169,3,483,0
169,4,408,0
169,5,169,0
169,6,12,0
169,7,114,0
169,8,50,0
169,9,603,1
169,10,98,0
170,1,318,0
170,2,64,0
170,3,483,0
170,4,408,0
170,5,169,0
170,6,12,0
170,7,114,0
170,8,50,0
170,9,603,0
170,10,98,0
171,1,318,0
171,2,64,0
171,3,483,0
171,4,408,0
171,5,169,0
171,6,12,0
171,7,114,0
171,8,50,0
171,9,603,0
171,10,98,0
172,1,318,0
172,2,64,0
172,3,483,0
172,4,408,0
172,5,169,0
172,6,12,0
172,7,114,0
172,8,50,0
172,9,603,0
172,10,98,0
173,1,318,0
173,2,64,0
173,3,483,0
173,4,408,0
173,5,169,0
173,6,12,0
173,7,114,0
173,8,50,0
173,9,603,0
173,10,98,0
174,1,318,0
174,2,64,0
174,3,483,0
174,4,408,0
174,5,169,0
174,6,12,0
174,7,114,0
174,8,50,0
174,9,603,0
174,10,98,0
175,1,318,0
175,2,64,0
175,3,483,1
175,4,408,0
175,5,169,0
175,6,12,0
